Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Eastern Africa (FAO),1986,161309140,108969,,,1.3966999,,78019,,,,,0,0,0,1000,0.000006199277,0.0061992769999999996,120000,0.00074391323,0.74391323,22000,0.00013638409,0.13638408999999999,0,0,0,,,,3000,0.00001859783,0.01859783,0.14,0.38356164000000004,1.46,0.13,0.07
,Eastern Africa (FAO),1987,166540820,145820,,,1.6056,,90821,,,,,1000,0.000006004534,0.006004534000000001,1000,0.000006004534,0.006004534000000001,119000,0.00071453955,0.71453955,24000,0.00014410882,0.14410882,0,0,0,,,,4000,0.000024018136,0.024018136000000002,0.14,0.38356164000000004,1.52,0.14,0.07
,Eastern Africa (FAO),1988,171875060,174237,,,1.6107999,,108166,,,,,1000,0.0000058181795,0.0058181795,8000,0.000046545436,0.046545436,154000,0.00089599966,0.8959996600000001,34000,0.00019781811,0.19781811,0,0,0,,,,4000,0.000023272718,0.023272718,0.2,0.5479452,2.06,0.19,0.1
,Eastern Africa (FAO),1989,177218190,195971,,,1.6926999,,115774,,,,,0,0,0,2000,0.000011285523,0.011285523,188000,0.0010608392,1.0608392,52000,0.0002934236,0.2934236,0,0,0,,,,5000,0.000028213808,0.028213808,0.29,0.7945205399999999,2.96,0.29,0.14
,Eastern Africa (FAO),1990,182501220,221081,,,1.3629999,,162205,,,,,1000,0.0000054794154,0.005479415400000001,6000,0.000032876495,0.032876495000000006,227000,0.0012438273,1.2438273,59000,0.00032328552,0.32328552,0,0,0,,,,7000,0.00003835591,0.03835591,0.32,0.8767123200000001,3.35,0.31,0.16
,Eastern Africa (FAO),1991,187683780,240939,,,1.3406,,179731,,,,,3000,0.000015984333,0.015984333,6000,0.000031968666,0.031968666,239000,0.0012734185,1.2734185,57000,0.0003037023,0.3037023,0,0,0,,,,8000,0.000042624888,0.042624888,0.31,0.84931506,3.18,0.3,0.15
,Eastern Africa (FAO),1992,192798620,176494,,,0.96989995,,181974,,,,,131000,0.0006794654,0.6794654,2000,0.000010373518,0.010373518,231000,0.0011981414,1.1981414,48000,0.00024896444,0.24896443999999998,0,0,0,,,,10000,0.00005186759,0.05186759,0.25,0.6849315,2.55,0.24,0.12
,Eastern Africa (FAO),1993,191562000,213323,,,1.2954,,164683,,,,,4000,0.000020880969,0.020880969,46000,0.00024013114,0.24013114,183000,0.0009553043,0.9553043,29000,0.00015138702,0.15138702,0,0,0,,,,7000,0.000036541693,0.036541693,0.15,0.4109589,1.61,0.14,0.07
,Eastern Africa (FAO),1994,196877000,225134,,,1.3765999,,163545,,,,,5000,0.000025396568,0.025396567999999998,27000,0.00013714147,0.13714147000000002,200000,0.0010158627,1.0158627,24000,0.000121903526,0.121903526,0,0,0,,,,7000,0.000035555193,0.035555193,0.12,0.32876712,1.31,0.12,0.06
,Eastern Africa (FAO),1995,202463000,212790,,,1.2593,,168970,,,,,40000,0.00019756696,0.19756695999999999,6000,0.000029635044,0.029635044,244000,0.0012051584,1.2051584,50000,0.0002469587,0.2469587,0,0,0,,,,7000,0.00003457422,0.03457422,0.25,0.6849315,2.69,0.23,0.12
,Eastern Africa (FAO),1996,208355000,235551,,,1.3859,,169965,,,,,41000,0.00019677954,0.19677954,16000,0.000076792014,0.076792014,279000,0.0013390607,1.3390607,36000,0.00017278203,0.17278203,0,0,0,,,,9000,0.00004319551,0.04319551,0.17,0.46575342000000003,1.84,0.16,0.08
,Eastern Africa (FAO),1997,214527000,225128,,,1.321,,170422,,,,,51000,0.00023773231,0.23773231,22000,0.000102551196,0.102551196,243000,0.0011327246,1.1327246000000002,40000,0.00018645672,0.18645672,0,0,0,,,,8000,0.000037291342,0.037291342,0.18,0.49315068,2,0.17,0.09
,Eastern Africa (FAO),1998,220898000,239054,,,1.3262,,180258,,,,,68000,0.0003078344,0.3078344,9000,0.000040742787,0.040742786999999996,259000,0.0011724868,1.1724868,57000,0.00025803765,0.25803764999999995,0,0,0,,,,9000,0.000040742787,0.040742786999999996,0.26,0.71232876,2.81,0.24,0.13
,Eastern Africa (FAO),1999,227368000,265643,,,1.492,,178046,,,,,11000,0.00004837972,0.04837972,7000,0.000030787094,0.030787093999999997,269000,0.001183104,1.183104,53000,0.00023310228,0.23310228,0,0,0,,,,9000,0.000039583407,0.039583406999999994,0.23,0.6301369800000001,2.57,0.22,0.11
,Eastern Africa (FAO),2000,233857000,314566,,,1.4078,,223438,,,,,22000,0.00009407458,0.09407457999999999,54000,0.00023091034,0.23091034,305000,0.0013042159,1.3042159,80000,0.0003420894,0.3420894,0,0,0,,,,12000,0.00005131341,0.051313410000000004,0.34,0.9315068400000001,3.76,0.32,0.17
,Eastern Africa (FAO),2001,240347000,312119,,,1.3304,,234604,,,,,28000,0.00011649823,0.11649823,10000,0.000041606512,0.041606512,330000,0.0013730149,1.3730149,78000,0.0003245308,0.3245308,0,0,0,,,,13000,0.000054088465,0.054088465,0.32,0.8767123200000001,3.54,0.3,0.16
,Eastern Africa (FAO),2002,246878000,285406,,,1.1353999,,251381,,,,,16000,0.00006480934,0.06480934000000001,7000,0.000028354087,0.028354087,364000,0.0014744125,1.4744125,76000,0.00030784437,0.30784437,0,0,0,,,,13000,0.00005265759,0.052657590000000004,0.31,0.84931506,3.35,0.29,0.15
,Eastern Africa (FAO),2003,253504000,306251,,,1.0318,,296826,,,,,27000,0.00010650719,0.10650719,7000,0.000027612976,0.027612975999999997,404000,0.0015936632,1.5936632,79000,0.00031163217,0.31163217000000004,31000,0.00012228604,0.12228603999999998,,,,18000,0.0000710048,0.0710048,0.31,0.84931506,3.37,0.29,0.15
,Eastern Africa (FAO),2004,260301000,340412,,,1.0203999,,333599,,,,,10000,0.000038417063,0.038417063,15000,0.000057625595,0.057625595,355000,0.0013638057,1.3638057000000001,56000,0.00021513556,0.21513556,36000,0.00013830143,0.13830143,,,,17000,0.00006530901,0.06530901,0.22,0.60273972,2.33,0.2,0.11
,Eastern Africa (FAO),2005,267327000,375808,,,1.0339999,,363458,,,,,84000,0.00031422192,0.31422192,8000,0.000029925895,0.029925895,422000,0.0015785911,1.5785911000000001,117000,0.00043766623,0.43766623000000004,29000,0.00010848137,0.10848137000000001,,,,18000,0.00006733327,0.06733327,0.44,1.20547944,4.46,0.43,0.22
,Eastern Africa (FAO),2006,274594000,399163,,,1.0879999,,366892,,,,,24000,0.000087401764,0.08740176399999999,17000,0.00006190958,0.061909580000000006,367000,0.0013365187,1.3365187,86000,0.00031318967,0.31318967,39000,0.00014202787,0.14202787,,,,19000,0.00006919306,0.06919306,0.31,0.84931506,3.37,0.3,0.15
,Eastern Africa (FAO),2007,282095000,536809,,,1.2461,,430805,,,,,12000,0.00004253886,0.04253886,35000,0.00012407168,0.12407168,412000,0.0014605009,1.4605009,127000,0.00045020293,0.45020293,25000,0.000088622626,0.088622626,,,,20000,0.0000708981,0.0708981,0.45,1.2328767,4.68,0.43,0.22
,Eastern Africa (FAO),2008,289852000,313401,,,1.114,,281327,,,,,52000,0.0001794019,0.1794019,7000,0.000024150257,0.024150257,340000,0.0011730124,1.1730124000000002,160000,0.00055200583,0.55200583,30000,0.000103501094,0.103501094,,,,12000,0.00004140044,0.041400440000000004,0.55,1.5068493000000003,5.54,0.55,0.27
,Eastern Africa (FAO),2009,297890000,392048,,,1.1558,,339204,,,,,35000,0.00011749304,0.11749303999999999,13000,0.00004364027,0.04364027,365000,0.0012252845,1.2252845,180000,0.0006042499,0.6042499,38000,0.00012756386,0.12756386,,,,13000,0.00004364027,0.04364027,0.6,1.6438356,6.07,0.59,0.3
,Eastern Africa (FAO),2010,304881730,349984,,,1.1083,,315774,,,,,48000,0.0001574381,0.15743810000000003,28000,0.0000918389,0.0918389,378000,0.001239825,1.239825,155000,0.00050839386,0.50839386,63000,0.00020663752,0.20663752,,,,24000,0.00007871905,0.07871905000000001,0.51,1.3972602600000001,5.13,0.5,0.25
,Eastern Africa (FAO),2011,313476320,358472,,,1.1896,,301345,,,,,19000,0.00006061064,0.06061064,10000,0.000031900337,0.031900337,395000,0.0012600633,1.2600632999999999,147000,0.00046893494,0.46893493999999997,76000,0.00024244256,0.24244256,,,,24000,0.000076560806,0.07656080600000001,0.47,1.28767122,4.56,0.47,0.23
,Eastern Africa (FAO),2012,322356160,502560,,,1.4054999,,357561,,,,,16000,0.000049634542,0.049634542000000004,12000,0.000037225906,0.037225906,510000,0.001582101,1.582101,178000,0.0005521843,0.5521843000000001,133000,0.00041258713,0.41258712999999997,,,,35000,0.00010857556,0.10857556,0.55,1.5068493000000003,5.26,0.56,0.27
,Eastern Africa (FAO),2013,331507360,560733,,,1.3519,,414782,,,,,17000,0.00005128091,0.05128091,28000,0.00008446268,0.08446268,559000,0.0016862369,1.6862369,191000,0.00057615613,0.57615613,149000,0.0004494621,0.44946210000000003,,,,27000,0.00008144615,0.08144615000000001,0.58,1.5890410799999999,5.48,0.58,0.28
,Eastern Africa (FAO),2014,350757000,547793,,,1.2785,,428475,,,,,32000,0.00009123125,0.09123125,92000,0.00026228986,0.26228986,485000,0.0013827237,1.3827237000000001,168000,0.00047896407,0.47896407,139000,0.00039628576,0.39628576000000004,0,0,0,28000,0.00007982735,0.07982735,0.48,1.31506848,4.61,0.48,0.24
,Eastern Africa (FAO),2015,360709660,538783,,,1.2299,,438055,,,,,38000,0.000105347885,0.10534788499999999,67000,0.00018574495,0.18574495,535000,0.0014831873,1.4831873,193000,0.00053505634,0.5350563399999999,146000,0.00040475768,0.40475768,0,0,0,27000,0.00007485245,0.07485245,0.54,1.4794520400000002,5.12,0.54,0.26
,Eastern Africa (FAO),2016,370915330,634728,,,1.2406,,511611,,,,,29000,0.00007818496,0.07818496,98000,0.00026421124,0.26421124,641000,0.0017281572,1.7281572,159000,0.00042866924,0.42866923999999995,227000,0.0006119995,0.6119994999999999,0,0,0,28000,0.000075488926,0.07548892600000001,0.43,1.17808218,4.13,0.43,0.21
,Eastern Africa (FAO),2017,381354620,795815,,,1.2692,,627008,,,,,84000,0.00022026742,0.22026742000000002,209000,0.0005480463,0.5480463000000001,808000,0.0021187628,2.1187628,181000,0.00047462384,0.47462383999999996,260000,0.0006817801,0.6817801,0,0,0,35000,0.00009177809,0.09177808999999999,0.47,1.28767122,4.57,0.48,0.23
,Eastern Africa (FAO),2018,391983200,908923,,,1.4168999,,641507,,,,,26000,0.000066329376,0.066329376,139000,0.00035460704,0.35460704,814000,0.0020766198,2.0766198,238000,0.0006071689,0.6071689,248000,0.0006326802,0.6326802,0,0,0,40000,0.0001020452,0.1020452,0.61,1.67123286,5.74,0.62,0.3
,Eastern Africa (FAO),2019,413809860,843555,,,1.3267,,635825,,,,,66000,0.00015949355,0.15949354999999998,143000,0.00034556937,0.34556937,731000,0.0017665118,1.7665118,221000,0.00053406175,0.53406175,155000,0.0003745682,0.3745682,,,,46000,0.00011116217,0.11116217,0.53,1.45205478,5.27,0.53,0.26
,Eastern Africa (FAO),2020,424797860,1061276,,,1.4958,,709491,,,,,58000,0.00013653553,0.13653553,176000,0.0004143147,0.41431470000000004,821000,0.001932684,1.932684,240000,0.0005649746,0.5649746,159000,0.0003742957,0.3742957,,,,46000,0.000108286804,0.108286804,0.57,1.56164382,5.65,0.56,0.28
,Eastern Africa (FAO),2021,,1111934,,,1.3755,,808364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eastern Asia (FAO),1961,806987000,6990636,,,0.6421,,10887555,,,,,1337000,0.0016567801,1.6567801000000002,347000,0.00042999454,0.42999454000000004,7983000,0.009892353,9.892353,3920000,0.004857575,4.857575000000001,191000,0.00023668287,0.23668287,1000,0.0000012391773,0.0012391773,201000,0.00024907466,0.24907466000000003,4.86,13.315068360000001,45.97,4.27,1.48
,Eastern Asia (FAO),1962,819919000,7232458,,,0.69449997,,10414425,,,,,1379000,0.0016818735,1.6818735,351000,0.00042809107,0.42809107,8263000,0.010077825,10.077825,3996000,0.004873652,4.873652,200000,0.00024392654,0.24392654,0,0,0,230000,0.00028051552,0.28051551999999996,4.87,13.34246562,45.72,4.25,1.47
,Eastern Asia (FAO),1963,833802000,7617217,,,0.72429997,,10516816,,,,,1746000,0.0020940222,2.0940222,338000,0.00040537203,0.40537203000000005,9019000,0.010816717,10.816717,4385000,0.005259042,5.259042,222000,0.00026625025,0.26625025,0,0,0,209000,0.00025065904,0.25065904,5.26,14.41095876,48.1,4.48,1.51
,Eastern Asia (FAO),1964,849452000,8520573,,,0.7833,,10877887,,,,,1810000,0.0021307855,2.1307855,501000,0.00058979203,0.58979203,9247000,0.010885842,10.885842,4571000,0.005381116,5.3811160000000005,241000,0.00028371232,0.28371232,0,0,0,252000,0.00029666183,0.29666182999999996,5.38,14.73972588,49.9,4.65,1.58
,Eastern Asia (FAO),1965,867400000,6810165,,,0.719,,9472252,,,,,2012000,0.0023195758,2.3195758000000004,582000,0.0006709707,0.6709707,8820000,0.01016832,10.16832,4070000,0.0046921833,4.6921833,234000,0.00026977173,0.26977173,0,0,0,198000,0.00022826839,0.22826839,4.69,12.849314940000001,42.84,4,1.34
,Eastern Asia (FAO),1966,887852000,8904074,,,0.97029996,,9176339,,,,,2353000,0.0026502165,2.6502165,563000,0.0006341147,0.6341147,10638000,0.011981727,11.981727,5183000,0.0058376845,5.8376845,362000,0.0004077256,0.40772559999999997,0,0,0,250000,0.00028157845,0.28157845,5.84,15.999999840000001,52.52,4.9,1.62
,Eastern Asia (FAO),1967,910496000,8962278,,,0.96739995,,9264406,,,,,2569000,0.002821539,2.821539,569000,0.0006249341,0.6249340999999999,11026000,0.012109883,12.109883,5423000,0.0059560942,5.956094200000001,335000,0.00036793132,0.36793132,0,0,0,259000,0.00028446034,0.28446034,5.96,16.32876696,53.5,4.99,1.68
,Eastern Asia (FAO),1968,934667000,8765952,,,0.9623,,9109562,,,,,2828000,0.0030256766,3.0256765999999997,574000,0.0006141225,0.6141225,10888000,0.011649068,11.649068,5278000,0.005646931,5.646931,305000,0.00032631942,0.32631941999999997,0,0,0,238000,0.00025463614,0.25463614,5.65,15.4794519,50.59,4.71,1.58
,Eastern Asia (FAO),1969,959416000,8307057,,,0.91819996,,9047256,,,,,3099000,0.00323009,3.23009,490000,0.00051072735,0.51072735,11044000,0.011511169,11.511169,5148000,0.0053657643,5.3657643,247000,0.0002574483,0.2574483,0,0,0,245000,0.00025536367,0.25536367000000004,5.37,14.712328620000001,48.03,4.48,1.52
,Eastern Asia (FAO),1970,983980000,9388268,,,1.0805,,8688811,,,,,3911000,0.0039746743,3.9746742999999998,414000,0.00042074025,0.42074025,12289000,0.012489075,12.489075,5573000,0.005663733,5.663733,274000,0.00027846094,0.27846094,0,0,0,267000,0.00027134697,0.27134696999999997,5.66,15.506849160000002,51,4.75,1.63
,Eastern Asia (FAO),1971,1008236000,9287390,,,1.0950999,,8480775,,,,,3817000,0.00378582,3.78582,464000,0.0004602097,0.4602097,12362000,0.012261018,12.261018,5750000,0.0057030297,5.7030297,285000,0.0002826719,0.2826719,0,0,0,273000,0.00027076993,0.27076993,5.7,15.616438200000001,50.63,4.72,1.59
,Eastern Asia (FAO),1972,1032188000,7123660,,,0.8616,,8267937,,,,,4163000,0.00403318,4.03318,373000,0.00036136826,0.36136826,11650000,0.011286704,11.286704,5178000,0.005016528,5.016528,233000,0.00022573407,0.22573407,0,0,0,207000,0.00020054486,0.20054486,5.02,13.75342452,43.9,4.1,1.37
,Eastern Asia (FAO),1973,1055368000,9024618,,,1.1107,,8125491,,,,,4519000,0.0042819185,4.2819185,322000,0.00030510683,0.30510683,12504000,0.011848,11.847999999999999,5884000,0.0055753062,5.5753062,288000,0.00027289058,0.27289058,0,0,0,238000,0.00022551375,0.22551375,5.57,15.260273820000002,49.37,4.6,1.55
,Eastern Asia (FAO),1974,1077258000,8268294,,,1.0374,,7969942,,,,,4487000,0.0041652047,4.1652047,375000,0.00034810603,0.34810602999999996,12410000,0.011519989,11.519988999999999,5515000,0.0051194793,5.1194793,277000,0.00025713432,0.25713431999999997,0,0,0,273000,0.0002534212,0.2534212,5.12,14.027397120000002,46.81,4.36,1.5
,Eastern Asia (FAO),1975,1097526000,8028075,,,1.0439,,7690203,,,,,4262000,0.0038832794,3.8832794,358000,0.00032618816,0.32618816,12212000,0.011126843,11.126843000000001,5409000,0.004928357,4.928357,235000,0.00021411793,0.21411792999999998,0,0,0,234000,0.00021320679,0.21320679,4.93,13.50684918,43.81,4.08,1.41
,Eastern Asia (FAO),1976,1115945000,7397447,,,1.0065,,7349928,,,,,4559000,0.0040853266,4.085326599999999,209000,0.00018728522,0.18728522,12188000,0.010921685,10.921685,5262000,0.004715286,4.715286,242000,0.00021685657,0.21685657,1000,8.961015e-7,0.0008961015,218000,0.00019535013,0.19535013,4.72,12.93150672,41.66,3.88,1.33
,Eastern Asia (FAO),1977,1132684000,8051253,,,1.0738,,7498038,,,,,4744000,0.004188282,4.188282,136000,0.00012006879,0.12006879000000001,12727000,0.011236143,11.236143,5146000,0.0045431913,4.5431913,282000,0.0002489662,0.2489662,0,0,0,276000,0.00024366903,0.24366903,4.54,12.43835604,42.05,3.91,1.37
,Eastern Asia (FAO),1978,1148333000,8413556,,,1.0727999,,7842405,,,,,5696000,0.004960234,4.960234,117000,0.00010188682,0.10188682,13711000,0.011939917,11.939917,5253000,0.004574457,4.574457,278000,0.00024209006,0.24209006000000002,0,0,0,318000,0.00027692315,0.27692315,4.57,12.52054782,42.11,3.92,1.39
,Eastern Asia (FAO),1979,1163735000,8270551,,,1.0474,,7895968,,,,,6276000,0.0053929803,5.3929803,310000,0.00026638366,0.26638365999999997,14106000,0.012121316,12.121316,5301000,0.0045551606,4.5551606,315000,0.00027068018,0.27068018,0,0,0,295000,0.00025349413,0.25349413000000004,4.55,12.4657533,41.99,3.9,1.39
,Eastern Asia (FAO),1980,1179551000,8696152,,,1.1057,,7864960,,,,,6499000,0.0055097234,5.5097234,144000,0.00012208035,0.12208035,14949000,0.0126734665,12.6734665,5593000,0.0047416347,4.7416347,323000,0.00027383302,0.27383302,0,0,0,331000,0.00028061526,0.28061526,4.74,12.986301240000001,43.83,4.07,1.46
,Eastern Asia (FAO),1981,1195830000,10159434,,,1.171,,8675834,,,,,6398000,0.0053502587,5.3502586999999995,144000,0.00012041845,0.12041845,15877000,0.013276971,13.276971,5685000,0.0047540204,4.754020400000001,361000,0.00030188236,0.30188235999999996,0,0,0,307000,0.00025672544,0.25672543999999997,4.75,13.0136985,44.99,4.18,1.51
,Eastern Asia (FAO),1982,1212505000,9861701,,,1.0886999,,9057981,,,,,6475000,0.005340184,5.340184000000001,163000,0.00013443244,0.13443244000000001,16489000,0.013599119,13.599119,5519000,0.004551734,4.551734,384000,0.00031669973,0.31669973,1000,8.247389e-7,0.0008247389,321000,0.0002647412,0.2647412,4.55,12.4657533,43.18,4,1.47
,Eastern Asia (FAO),1983,1229925000,10592160,,,1.2908,,8205666,,,,,7104000,0.005775962,5.775962,364000,0.000295953,0.295953,17002000,0.013823607,13.823606999999999,5421000,0.0044075856,4.4075856,421000,0.00034229728,0.34229728,0,0,0,332000,0.00026993515,0.26993515,4.41,12.082191660000001,42.22,3.92,1.45
,Eastern Asia (FAO),1984,1248496000,10636072,,,1.3402,,7935938,,,,,6629000,0.0053095883,5.309588300000001,850000,0.00068081915,0.68081915,16690000,0.013368084,13.368084000000001,5542000,0.004438941,4.438941,471000,0.00037725392,0.37725391999999996,0,0,0,244000,0.00019543515,0.19543515,4.44,12.164383440000002,41.94,3.89,1.44
,Eastern Asia (FAO),1985,1268427000,11399373,,,1.3661,,8344575,,,,,7312000,0.0057646204,5.7646204,1150000,0.0009066347,0.9066347,17156000,0.013525413,13.525413,5485000,0.0043242536,4.3242536000000005,780000,0.0006149349,0.6149349000000001,1000,7.8837803e-7,0.0007883780299999999,256000,0.00020182478,0.20182478,4.32,11.835616320000002,40.94,3.8,1.4
,Eastern Asia (FAO),1986,1289922000,12504627,,,1.4032999,,8911166,,,,,7936000,0.00615231,6.15231,1386000,0.0010744836,1.0744836,18228000,0.014131087,14.131087,6015000,0.0046630725,4.663072499999999,580000,0.0004496396,0.4496396,1000,7.7524066e-7,0.00077524066,333000,0.00025815514,0.25815514,4.66,12.76712316,44.29,4.11,1.52
,Eastern Asia (FAO),1987,1312728000,13137721,,,1.4420999,,9110439,,,,,8269000,0.006299096,6.299096,1740000,0.001325484,1.325484,19243000,0.014658787,14.658787,6294000,0.0047945958,4.7945958,580000,0.00044182802,0.44182802,1000,7.617724e-7,0.0007617724,670000,0.00051038753,0.51038753,4.79,13.12328754,46.83,4.33,1.65
,Eastern Asia (FAO),1988,1335981000,12623972,,,1.4384999,,8775517,,,,,8081000,0.0060487385,6.048738500000001,1520000,0.0011377407,1.1377407,18761000,0.014042865,14.042864999999999,6397000,0.004788242,4.788241999999999,575000,0.00043039533,0.43039533,1000,7.485136e-7,0.0007485136,281000,0.00021033233,0.21033232999999998,4.79,13.12328754,46.23,4.28,1.62
,Eastern Asia (FAO),1989,1358503000,11182208,,,1.2835,,8711988,,,,,7392000,0.0054412833,5.4412833,1282000,0.0009436858,0.9436858,18414000,0.013554626,13.554626,6063000,0.0044630007,4.463000699999999,500000,0.0003680522,0.3680522,1000,7.3610437e-7,0.00073610437,294000,0.00021641469,0.21641469000000002,4.46,12.21917796,42.61,3.95,1.49
,Eastern Asia (FAO),1990,1379414000,11916326,,,1.4485999,,8225953,,,,,7793000,0.0056495005,5.649500499999999,975000,0.00070682185,0.70682185,18267000,0.01324258,13.24258,6244000,0.0045265597,4.5265597,355000,0.00025735566,0.25735566,1000,7.249455e-7,0.0007249455,554000,0.00040161982,0.40161982,4.53,12.410958780000001,43.99,4.07,1.57
,Eastern Asia (FAO),1991,1398450000,10541804,,,1.3768,,7656908,,,,,7423000,0.0053080195,5.3080195,1140000,0.0008151882,0.8151881999999999,17700000,0.01265687,12.656870000000001,5483000,0.0039207693,3.9207693,305000,0.0002180986,0.2180986,1000,7.150774e-7,0.0007150774,711000,0.00050842005,0.50842005,3.92,10.73972592,37.52,3.48,1.33
,Eastern Asia (FAO),1992,1415759000,11076587,,,1.4294,,7749387,,,,,8461000,0.0059762998,5.9762998000000005,691000,0.0004880774,0.4880774,18787000,0.013269914,13.269914,6184000,0.004367975,4.3679749999999995,305000,0.00021543214,0.21543214,1000,7.063349e-7,0.0007063349,905000,0.0006392331,0.6392331,4.37,11.97260262,42.52,3.94,1.52
,Eastern Asia (FAO),1993,1431395000,15970466,,,1.6003,,9979724,,,,,8752000,0.0061143152,6.114315199999999,407000,0.000284338,0.284338,23005000,0.016071735,16.071735,7279000,0.005085249,5.085249,920000,0.00064272963,0.6427296299999999,1000,6.986192e-7,0.0006986192,648000,0.00045270522,0.45270522,5.09,13.94520534,49.5,4.59,1.75
,Eastern Asia (FAO),1994,1445559000,16664185,,,1.7126,,9730120,,,,,8480000,0.0058662426,5.8662426,868000,0.00060045975,0.60045975,24259000,0.016781744,16.781744,8377000,0.00579499,5.79499,821000,0.00056794635,0.5679463499999999,1000,6.917739e-7,0.0006917739,719000,0.00049738545,0.49738544999999995,5.79,15.86301354,55.79,5.18,1.94
,Eastern Asia (FAO),1995,1458427000,14179534,,,1.6460999,,8614179,,,,,9244000,0.0063383356,6.3383356,416000,0.0002852388,0.2852388,23106000,0.015843097,15.843097,7442000,0.005102758,5.102758,576000,0.00039494605,0.39494605,1000,6.856703e-7,0.0006856703,1242000,0.00085160247,0.85160247,5.1,13.9726026,49.65,4.61,1.75
,Eastern Asia (FAO),1996,1469966000,13941774,,,1.7502999,,7965383,,,,,10227000,0.0069573037,6.957303700000001,232000,0.00015782678,0.15782678,25078000,0.01706026,17.06026,7639000,0.005196719,5.196719,435000,0.00029592522,0.29592522,1000,6.802878e-7,0.0006802878,937000,0.0006374297,0.6374297,5.2,14.2465752,50.18,4.66,1.77
,Eastern Asia (FAO),1997,1480186000,15397311,,,1.7425,,8836225,,,,,12334000,0.008332737,8.332737,231000,0.00015606146,0.15606145999999999,27020000,0.018254463,18.254462999999998,9014000,0.0060897754,6.0897754,435000,0.00029388198,0.29388198,1000,6.755908e-7,0.0006755908000000001,891000,0.0006019514,0.6019514,6.09,16.68493134,59.03,5.48,2.07
